areaCode,areaName,areaType,date,cumCasesByPublishDate
W06000022,Newport,utla,2021-02-18,10669
W06000024,Merthyr Tydfil,utla,2021-02-18,6340
N09000005,Derry City and Strabane,utla,2021-02-17,10995
S12000006,Dumfries and Galloway,utla,2021-02-17,3940
S12000020,Moray,utla,2021-02-17,1147
S12000026,Scottish Borders,utla,2021-02-17,2758
W06000022,Newport,utla,2021-02-17,10663
W06000024,Merthyr Tydfil,utla,2021-02-17,6334
N09000005,Derry City and Strabane,utla,2021-02-16,10975
S12000006,Dumfries and Galloway,utla,2021-02-16,3929
S12000020,Moray,utla,2021-02-16,1135
S12000026,Scottish Borders,utla,2021-02-16,2746
W06000022,Newport,utla,2021-02-16,10630
W06000024,Merthyr Tydfil,utla,2021-02-16,6329
N09000005,Derry City and Strabane,utla,2021-02-15,10962
S12000006,Dumfries and Galloway,utla,2021-02-15,3914
S12000020,Moray,utla,2021-02-15,1121
S12000026,Scottish Borders,utla,2021-02-15,2743
W06000022,Newport,utla,2021-02-15,10612
W06000024,Merthyr Tydfil,utla,2021-02-15,6324
N09000005,Derry City and Strabane,utla,2021-02-14,10944
S12000006,Dumfries and Galloway,utla,2021-02-14,3907
S12000020,Moray,utla,2021-02-14,1118
S12000026,Scottish Borders,utla,2021-02-14,2738
W06000022,Newport,utla,2021-02-14,10600
W06000024,Merthyr Tydfil,utla,2021-02-14,6323
N09000005,Derry City and Strabane,utla,2021-02-13,10935
S12000006,Dumfries and Galloway,utla,2021-02-13,3898
S12000020,Moray,utla,2021-02-13,1107
S12000026,Scottish Borders,utla,2021-02-13,2735
W06000022,Newport,utla,2021-02-13,10587
W06000024,Merthyr Tydfil,utla,2021-02-13,6316
N09000005,Derry City and Strabane,utla,2021-02-12,10924
S12000006,Dumfries and Galloway,utla,2021-02-12,3888
S12000020,Moray,utla,2021-02-12,1097
S12000026,Scottish Borders,utla,2021-02-12,2731
W06000022,Newport,utla,2021-02-12,10560
W06000024,Merthyr Tydfil,utla,2021-02-12,6311
N09000005,Derry City and Strabane,utla,2021-02-11,10888
S12000006,Dumfries and Galloway,utla,2021-02-11,3875
S12000020,Moray,utla,2021-02-11,1087
S12000026,Scottish Borders,utla,2021-02-11,2727
W06000022,Newport,utla,2021-02-11,10533
W06000024,Merthyr Tydfil,utla,2021-02-11,6298
N09000005,Derry City and Strabane,utla,2021-02-10,10871
S12000006,Dumfries and Galloway,utla,2021-02-10,3844
S12000020,Moray,utla,2021-02-10,1075
S12000026,Scottish Borders,utla,2021-02-10,2722
W06000022,Newport,utla,2021-02-10,10517
W06000024,Merthyr Tydfil,utla,2021-02-10,6298
N09000005,Derry City and Strabane,utla,2021-02-09,10857
S12000006,Dumfries and Galloway,utla,2021-02-09,3825
S12000020,Moray,utla,2021-02-09,1063
S12000026,Scottish Borders,utla,2021-02-09,2715
W06000022,Newport,utla,2021-02-09,10496
W06000024,Merthyr Tydfil,utla,2021-02-09,6295
N09000005,Derry City and Strabane,utla,2021-02-08,10841
S12000006,Dumfries and Galloway,utla,2021-02-08,3806
S12000020,Moray,utla,2021-02-08,1057
S12000026,Scottish Borders,utla,2021-02-08,2709
W06000022,Newport,utla,2021-02-08,10475
W06000024,Merthyr Tydfil,utla,2021-02-08,6288
N09000005,Derry City and Strabane,utla,2021-02-07,10825
S12000006,Dumfries and Galloway,utla,2021-02-07,3779
S12000020,Moray,utla,2021-02-07,1043
S12000026,Scottish Borders,utla,2021-02-07,2705
W06000022,Newport,utla,2021-02-07,10447
W06000024,Merthyr Tydfil,utla,2021-02-07,6279
N09000005,Derry City and Strabane,utla,2021-02-06,10810
S12000006,Dumfries and Galloway,utla,2021-02-06,3768
S12000020,Moray,utla,2021-02-06,1038
S12000026,Scottish Borders,utla,2021-02-06,2699
W06000022,Newport,utla,2021-02-06,10426
W06000024,Merthyr Tydfil,utla,2021-02-06,6269
N09000005,Derry City and Strabane,utla,2021-02-05,10791
S12000006,Dumfries and Galloway,utla,2021-02-05,3750
S12000020,Moray,utla,2021-02-05,1023
S12000026,Scottish Borders,utla,2021-02-05,2690
W06000022,Newport,utla,2021-02-05,10391
W06000024,Merthyr Tydfil,utla,2021-02-05,6247
N09000005,Derry City and Strabane,utla,2021-02-04,10767
S12000006,Dumfries and Galloway,utla,2021-02-04,3725
S12000020,Moray,utla,2021-02-04,1015
S12000026,Scottish Borders,utla,2021-02-04,2685
W06000022,Newport,utla,2021-02-04,10377
W06000024,Merthyr Tydfil,utla,2021-02-04,6243
N09000005,Derry City and Strabane,utla,2021-02-03,10743
S12000006,Dumfries and Galloway,utla,2021-02-03,3708
S12000020,Moray,utla,2021-02-03,1000
S12000026,Scottish Borders,utla,2021-02-03,2666
W06000022,Newport,utla,2021-02-03,10358
W06000024,Merthyr Tydfil,utla,2021-02-03,6237
N09000005,Derry City and Strabane,utla,2021-02-02,10713
S12000006,Dumfries and Galloway,utla,2021-02-02,3695
S12000020,Moray,utla,2021-02-02,984
S12000026,Scottish Borders,utla,2021-02-02,2655
W06000022,Newport,utla,2021-02-02,10338
W06000024,Merthyr Tydfil,utla,2021-02-02,6230
N09000005,Derry City and Strabane,utla,2021-02-01,10691
S12000006,Dumfries and Galloway,utla,2021-02-01,3679
S12000020,Moray,utla,2021-02-01,978
S12000026,Scottish Borders,utla,2021-02-01,2649
W06000022,Newport,utla,2021-02-01,10307
W06000024,Merthyr Tydfil,utla,2021-02-01,6220
N09000005,Derry City and Strabane,utla,2021-01-31,10684
S12000006,Dumfries and Galloway,utla,2021-01-31,3660
S12000020,Moray,utla,2021-01-31,974
S12000026,Scottish Borders,utla,2021-01-31,2638
W06000022,Newport,utla,2021-01-31,10280
W06000024,Merthyr Tydfil,utla,2021-01-31,6211
N09000005,Derry City and Strabane,utla,2021-01-30,10663
S12000006,Dumfries and Galloway,utla,2021-01-30,3631
S12000020,Moray,utla,2021-01-30,959
S12000026,Scottish Borders,utla,2021-01-30,2626
W06000022,Newport,utla,2021-01-30,10239
W06000024,Merthyr Tydfil,utla,2021-01-30,6203
N09000005,Derry City and Strabane,utla,2021-01-29,10646
S12000006,Dumfries and Galloway,utla,2021-01-29,3599
S12000020,Moray,utla,2021-01-29,945
S12000026,Scottish Borders,utla,2021-01-29,2614
W06000022,Newport,utla,2021-01-29,10197
W06000024,Merthyr Tydfil,utla,2021-01-29,6198
N09000005,Derry City and Strabane,utla,2021-01-28,10619
S12000006,Dumfries and Galloway,utla,2021-01-28,3572
S12000020,Moray,utla,2021-01-28,935
S12000026,Scottish Borders,utla,2021-01-28,2597
W06000022,Newport,utla,2021-01-28,10180
W06000024,Merthyr Tydfil,utla,2021-01-28,6190
N09000005,Derry City and Strabane,utla,2021-01-27,10592
S12000006,Dumfries and Galloway,utla,2021-01-27,3543
S12000020,Moray,utla,2021-01-27,909
S12000026,Scottish Borders,utla,2021-01-27,2586
W06000022,Newport,utla,2021-01-27,10149
W06000024,Merthyr Tydfil,utla,2021-01-27,6187
N09000005,Derry City and Strabane,utla,2021-01-26,10576
S12000006,Dumfries and Galloway,utla,2021-01-26,3497
S12000020,Moray,utla,2021-01-26,898
S12000026,Scottish Borders,utla,2021-01-26,2566
W06000022,Newport,utla,2021-01-26,10114
W06000024,Merthyr Tydfil,utla,2021-01-26,6180
N09000005,Derry City and Strabane,utla,2021-01-25,10559
S12000006,Dumfries and Galloway,utla,2021-01-25,3473
S12000020,Moray,utla,2021-01-25,883
S12000026,Scottish Borders,utla,2021-01-25,2554
W06000022,Newport,utla,2021-01-25,10088
W06000024,Merthyr Tydfil,utla,2021-01-25,6172
S12000006,Dumfries and Galloway,utla,2021-01-24,3448
S12000020,Moray,utla,2021-01-24,874
S12000026,Scottish Borders,utla,2021-01-24,2547
W06000022,Newport,utla,2021-01-24,10053
W06000024,Merthyr Tydfil,utla,2021-01-24,6162
S12000006,Dumfries and Galloway,utla,2021-01-23,3408
S12000020,Moray,utla,2021-01-23,848
S12000026,Scottish Borders,utla,2021-01-23,2526
W06000022,Newport,utla,2021-01-23,10016
W06000024,Merthyr Tydfil,utla,2021-01-23,6154
N09000005,Derry City and Strabane,utla,2021-01-22,10507
S12000006,Dumfries and Galloway,utla,2021-01-22,3376
S12000020,Moray,utla,2021-01-22,834
S12000026,Scottish Borders,utla,2021-01-22,2504
W06000022,Newport,utla,2021-01-22,9965
W06000024,Merthyr Tydfil,utla,2021-01-22,6139
N09000005,Derry City and Strabane,utla,2021-01-21,10462
S12000006,Dumfries and Galloway,utla,2021-01-21,3334
S12000020,Moray,utla,2021-01-21,813
S12000026,Scottish Borders,utla,2021-01-21,2473
W06000022,Newport,utla,2021-01-21,9921
W06000024,Merthyr Tydfil,utla,2021-01-21,6128
N09000005,Derry City and Strabane,utla,2021-01-20,10424
S12000006,Dumfries and Galloway,utla,2021-01-20,3277
S12000020,Moray,utla,2021-01-20,804
S12000026,Scottish Borders,utla,2021-01-20,2449
W06000022,Newport,utla,2021-01-20,9856
W06000024,Merthyr Tydfil,utla,2021-01-20,6114
N09000005,Derry City and Strabane,utla,2021-01-19,10395
S12000006,Dumfries and Galloway,utla,2021-01-19,3234
S12000020,Moray,utla,2021-01-19,781
S12000026,Scottish Borders,utla,2021-01-19,2425
W06000022,Newport,utla,2021-01-19,9776
W06000024,Merthyr Tydfil,utla,2021-01-19,6092
N09000005,Derry City and Strabane,utla,2021-01-18,10361
S12000006,Dumfries and Galloway,utla,2021-01-18,3199
S12000020,Moray,utla,2021-01-18,758
S12000026,Scottish Borders,utla,2021-01-18,2411
W06000022,Newport,utla,2021-01-18,9708
W06000024,Merthyr Tydfil,utla,2021-01-18,6063
S12000006,Dumfries and Galloway,utla,2021-01-17,3161
S12000020,Moray,utla,2021-01-17,737
S12000026,Scottish Borders,utla,2021-01-17,2382
W06000022,Newport,utla,2021-01-17,9605
W06000024,Merthyr Tydfil,utla,2021-01-17,6043
S12000006,Dumfries and Galloway,utla,2021-01-16,3113
S12000020,Moray,utla,2021-01-16,723
S12000026,Scottish Borders,utla,2021-01-16,2372
W06000022,Newport,utla,2021-01-16,9528
W06000024,Merthyr Tydfil,utla,2021-01-16,6024
N09000005,Derry City and Strabane,utla,2021-01-15,10261
S12000006,Dumfries and Galloway,utla,2021-01-15,3044
S12000020,Moray,utla,2021-01-15,702
S12000026,Scottish Borders,utla,2021-01-15,2347
W06000022,Newport,utla,2021-01-15,9490
W06000024,Merthyr Tydfil,utla,2021-01-15,6004
N09000005,Derry City and Strabane,utla,2021-01-14,10218
S12000006,Dumfries and Galloway,utla,2021-01-14,2976
S12000020,Moray,utla,2021-01-14,690
S12000026,Scottish Borders,utla,2021-01-14,2312
W06000022,Newport,utla,2021-01-14,9420
W06000024,Merthyr Tydfil,utla,2021-01-14,5966
N09000005,Derry City and Strabane,utla,2021-01-13,10172
S12000006,Dumfries and Galloway,utla,2021-01-13,2910
S12000020,Moray,utla,2021-01-13,673
S12000026,Scottish Borders,utla,2021-01-13,2291
W06000022,Newport,utla,2021-01-13,9348
W06000024,Merthyr Tydfil,utla,2021-01-13,5952
N09000005,Derry City and Strabane,utla,2021-01-12,10120
S12000006,Dumfries and Galloway,utla,2021-01-12,2855
S12000020,Moray,utla,2021-01-12,661
S12000026,Scottish Borders,utla,2021-01-12,2266
W06000022,Newport,utla,2021-01-12,9273
W06000024,Merthyr Tydfil,utla,2021-01-12,5907
N09000005,Derry City and Strabane,utla,2021-01-11,10052
S12000006,Dumfries and Galloway,utla,2021-01-11,2784
S12000020,Moray,utla,2021-01-11,657
S12000026,Scottish Borders,utla,2021-01-11,2221
W06000022,Newport,utla,2021-01-11,9205
W06000024,Merthyr Tydfil,utla,2021-01-11,5882
S12000006,Dumfries and Galloway,utla,2021-01-10,2731
S12000020,Moray,utla,2021-01-10,640
S12000026,Scottish Borders,utla,2021-01-10,2184
W06000022,Newport,utla,2021-01-10,9123
W06000024,Merthyr Tydfil,utla,2021-01-10,5845
S12000006,Dumfries and Galloway,utla,2021-01-09,2646
S12000020,Moray,utla,2021-01-09,608
S12000026,Scottish Borders,utla,2021-01-09,2145
W06000022,Newport,utla,2021-01-09,9039
W06000024,Merthyr Tydfil,utla,2021-01-09,5815
N09000005,Derry City and Strabane,utla,2021-01-08,9849
S12000006,Dumfries and Galloway,utla,2021-01-08,2602
S12000020,Moray,utla,2021-01-08,589
S12000026,Scottish Borders,utla,2021-01-08,2101
W06000022,Newport,utla,2021-01-08,8921
W06000024,Merthyr Tydfil,utla,2021-01-08,5771
N09000005,Derry City and Strabane,utla,2021-01-07,9774
S12000006,Dumfries and Galloway,utla,2021-01-07,2496
S12000020,Moray,utla,2021-01-07,575
S12000026,Scottish Borders,utla,2021-01-07,2071
W06000022,Newport,utla,2021-01-07,8768
W06000024,Merthyr Tydfil,utla,2021-01-07,5707
N09000005,Derry City and Strabane,utla,2021-01-06,9673
S12000006,Dumfries and Galloway,utla,2021-01-06,2413
S12000020,Moray,utla,2021-01-06,544
S12000026,Scottish Borders,utla,2021-01-06,2013
W06000022,Newport,utla,2021-01-06,8686
W06000024,Merthyr Tydfil,utla,2021-01-06,5666
N09000005,Derry City and Strabane,utla,2021-01-05,9526
S12000006,Dumfries and Galloway,utla,2021-01-05,2337
S12000020,Moray,utla,2021-01-05,525
S12000026,Scottish Borders,utla,2021-01-05,1964
W06000022,Newport,utla,2021-01-05,8574
W06000024,Merthyr Tydfil,utla,2021-01-05,5610
N09000005,Derry City and Strabane,utla,2021-01-04,9409
S12000006,Dumfries and Galloway,utla,2021-01-04,1705
S12000020,Moray,utla,2021-01-04,436
S12000026,Scottish Borders,utla,2021-01-04,1586
W06000022,Newport,utla,2021-01-04,8456
W06000024,Merthyr Tydfil,utla,2021-01-04,5547
S12000006,Dumfries and Galloway,utla,2021-01-03,1705
S12000020,Moray,utla,2021-01-03,436
S12000026,Scottish Borders,utla,2021-01-03,1586
W06000022,Newport,utla,2021-01-03,8387
W06000024,Merthyr Tydfil,utla,2021-01-03,5480
S12000006,Dumfries and Galloway,utla,2021-01-02,1705
S12000020,Moray,utla,2021-01-02,436
S12000026,Scottish Borders,utla,2021-01-02,1586
W06000022,Newport,utla,2021-01-02,8111
W06000024,Merthyr Tydfil,utla,2021-01-02,5369
S12000006,Dumfries and Galloway,utla,2021-01-01,1705
S12000020,Moray,utla,2021-01-01,436
S12000026,Scottish Borders,utla,2021-01-01,1586
N09000005,Derry City and Strabane,utla,2020-12-31,8801
S12000006,Dumfries and Galloway,utla,2020-12-31,1705
S12000020,Moray,utla,2020-12-31,436
S12000026,Scottish Borders,utla,2020-12-31,1586
W06000022,Newport,utla,2020-12-31,7935
W06000024,Merthyr Tydfil,utla,2020-12-31,5321
N09000005,Derry City and Strabane,utla,2020-12-30,8642
S12000006,Dumfries and Galloway,utla,2020-12-30,1591
S12000020,Moray,utla,2020-12-30,416
S12000026,Scottish Borders,utla,2020-12-30,1507
W06000022,Newport,utla,2020-12-30,7820
W06000024,Merthyr Tydfil,utla,2020-12-30,5255
N09000005,Derry City and Strabane,utla,2020-12-29,8428
S12000006,Dumfries and Galloway,utla,2020-12-29,1499
S12000020,Moray,utla,2020-12-29,396
S12000026,Scottish Borders,utla,2020-12-29,1457
W06000022,Newport,utla,2020-12-29,7727
W06000024,Merthyr Tydfil,utla,2020-12-29,5214
S12000006,Dumfries and Galloway,utla,2020-12-28,1327
S12000020,Moray,utla,2020-12-28,361
S12000026,Scottish Borders,utla,2020-12-28,1305
W06000022,Newport,utla,2020-12-28,7588
W06000024,Merthyr Tydfil,utla,2020-12-28,5140
S12000006,Dumfries and Galloway,utla,2020-12-27,1327
S12000020,Moray,utla,2020-12-27,361
S12000026,Scottish Borders,utla,2020-12-27,1305
W06000022,Newport,utla,2020-12-27,7457
W06000024,Merthyr Tydfil,utla,2020-12-27,5057
S12000006,Dumfries and Galloway,utla,2020-12-26,1327
S12000020,Moray,utla,2020-12-26,361
S12000026,Scottish Borders,utla,2020-12-26,1305
W06000022,Newport,utla,2020-12-26,7223
W06000024,Merthyr Tydfil,utla,2020-12-26,4911
S12000006,Dumfries and Galloway,utla,2020-12-25,1327
S12000020,Moray,utla,2020-12-25,361
S12000026,Scottish Borders,utla,2020-12-25,1305
S12000006,Dumfries and Galloway,utla,2020-12-24,1327
S12000020,Moray,utla,2020-12-24,361
S12000026,Scottish Borders,utla,2020-12-24,1305
W06000022,Newport,utla,2020-12-24,7097
W06000024,Merthyr Tydfil,utla,2020-12-24,4825
N09000005,Derry City and Strabane,utla,2020-12-23,7871
S12000006,Dumfries and Galloway,utla,2020-12-23,1309
S12000020,Moray,utla,2020-12-23,360
S12000026,Scottish Borders,utla,2020-12-23,1283
W06000022,Newport,utla,2020-12-23,6984
W06000024,Merthyr Tydfil,utla,2020-12-23,4765
N09000005,Derry City and Strabane,utla,2020-12-22,7787
S12000006,Dumfries and Galloway,utla,2020-12-22,1298
S12000020,Moray,utla,2020-12-22,346
S12000026,Scottish Borders,utla,2020-12-22,1267
W06000022,Newport,utla,2020-12-22,6751
W06000024,Merthyr Tydfil,utla,2020-12-22,4683
N09000005,Derry City and Strabane,utla,2020-12-21,7751
S12000006,Dumfries and Galloway,utla,2020-12-21,1273
S12000020,Moray,utla,2020-12-21,331
S12000026,Scottish Borders,utla,2020-12-21,1244
W06000022,Newport,utla,2020-12-21,6599
W06000024,Merthyr Tydfil,utla,2020-12-21,4589
S12000006,Dumfries and Galloway,utla,2020-12-20,1258
S12000020,Moray,utla,2020-12-20,318
S12000026,Scottish Borders,utla,2020-12-20,1216
W06000022,Newport,utla,2020-12-20,6459
W06000024,Merthyr Tydfil,utla,2020-12-20,4503
S12000006,Dumfries and Galloway,utla,2020-12-19,1248
S12000020,Moray,utla,2020-12-19,317
S12000026,Scottish Borders,utla,2020-12-19,1205
W06000022,Newport,utla,2020-12-19,6327
W06000024,Merthyr Tydfil,utla,2020-12-19,4424
N09000005,Derry City and Strabane,utla,2020-12-18,7617
S12000006,Dumfries and Galloway,utla,2020-12-18,1247
S12000020,Moray,utla,2020-12-18,316
S12000026,Scottish Borders,utla,2020-12-18,1195
W06000022,Newport,utla,2020-12-18,6079
W06000024,Merthyr Tydfil,utla,2020-12-18,4286
N09000005,Derry City and Strabane,utla,2020-12-17,7573
S12000006,Dumfries and Galloway,utla,2020-12-17,1236
S12000020,Moray,utla,2020-12-17,313
S12000026,Scottish Borders,utla,2020-12-17,1173
W06000022,Newport,utla,2020-12-17,5897
W06000024,Merthyr Tydfil,utla,2020-12-17,4162
N09000005,Derry City and Strabane,utla,2020-12-16,7517
S12000006,Dumfries and Galloway,utla,2020-12-16,1223
S12000020,Moray,utla,2020-12-16,309
S12000026,Scottish Borders,utla,2020-12-16,1162
W06000022,Newport,utla,2020-12-16,5067
W06000024,Merthyr Tydfil,utla,2020-12-16,3716
N09000005,Derry City and Strabane,utla,2020-12-15,7448
S12000006,Dumfries and Galloway,utla,2020-12-15,1218
S12000020,Moray,utla,2020-12-15,307
S12000026,Scottish Borders,utla,2020-12-15,1144
W06000022,Newport,utla,2020-12-15,5022
W06000024,Merthyr Tydfil,utla,2020-12-15,3701
N09000005,Derry City and Strabane,utla,2020-12-14,7448
S12000006,Dumfries and Galloway,utla,2020-12-14,1213
S12000020,Moray,utla,2020-12-14,306
S12000026,Scottish Borders,utla,2020-12-14,1129
W06000022,Newport,utla,2020-12-14,4983
W06000024,Merthyr Tydfil,utla,2020-12-14,3690
S12000006,Dumfries and Galloway,utla,2020-12-13,1211
S12000020,Moray,utla,2020-12-13,310
S12000026,Scottish Borders,utla,2020-12-13,1118
S12000006,Dumfries and Galloway,utla,2020-12-12,1209
S12000020,Moray,utla,2020-12-12,305
S12000026,Scottish Borders,utla,2020-12-12,1104
W06000022,Newport,utla,2020-12-12,4911
W06000024,Merthyr Tydfil,utla,2020-12-12,3628
N09000005,Derry City and Strabane,utla,2020-12-11,7342
S12000006,Dumfries and Galloway,utla,2020-12-11,1204
S12000020,Moray,utla,2020-12-11,302
S12000026,Scottish Borders,utla,2020-12-11,1079
W06000022,Newport,utla,2020-12-11,4772
W06000024,Merthyr Tydfil,utla,2020-12-11,3543
N09000005,Derry City and Strabane,utla,2020-12-10,7306
S12000006,Dumfries and Galloway,utla,2020-12-10,1200
S12000020,Moray,utla,2020-12-10,297
S12000026,Scottish Borders,utla,2020-12-10,1067
W06000022,Newport,utla,2020-12-10,4601
W06000024,Merthyr Tydfil,utla,2020-12-10,3435
N09000005,Derry City and Strabane,utla,2020-12-09,7273
S12000006,Dumfries and Galloway,utla,2020-12-09,1194
S12000020,Moray,utla,2020-12-09,295
S12000026,Scottish Borders,utla,2020-12-09,1056
W06000022,Newport,utla,2020-12-09,4471
W06000024,Merthyr Tydfil,utla,2020-12-09,3337
N09000005,Derry City and Strabane,utla,2020-12-08,7226
S12000006,Dumfries and Galloway,utla,2020-12-08,1185
S12000020,Moray,utla,2020-12-08,295
S12000026,Scottish Borders,utla,2020-12-08,1041
W06000022,Newport,utla,2020-12-08,4247
W06000024,Merthyr Tydfil,utla,2020-12-08,3282
N09000005,Derry City and Strabane,utla,2020-12-07,7198
S12000006,Dumfries and Galloway,utla,2020-12-07,1182
S12000020,Moray,utla,2020-12-07,290
S12000026,Scottish Borders,utla,2020-12-07,1029
W06000022,Newport,utla,2020-12-07,4218
W06000024,Merthyr Tydfil,utla,2020-12-07,3249
S12000006,Dumfries and Galloway,utla,2020-12-06,1177
S12000020,Moray,utla,2020-12-06,286
S12000026,Scottish Borders,utla,2020-12-06,1023
W06000022,Newport,utla,2020-12-06,4059
W06000024,Merthyr Tydfil,utla,2020-12-06,3185
S12000006,Dumfries and Galloway,utla,2020-12-05,1172
S12000020,Moray,utla,2020-12-05,284
S12000026,Scottish Borders,utla,2020-12-05,1020
W06000022,Newport,utla,2020-12-05,3932
W06000024,Merthyr Tydfil,utla,2020-12-05,3136
N09000005,Derry City and Strabane,utla,2020-12-04,7095
S12000006,Dumfries and Galloway,utla,2020-12-04,1167
S12000020,Moray,utla,2020-12-04,284
S12000026,Scottish Borders,utla,2020-12-04,1014
W06000022,Newport,utla,2020-12-04,3798
W06000024,Merthyr Tydfil,utla,2020-12-04,3089
N09000005,Derry City and Strabane,utla,2020-12-03,7046
S12000006,Dumfries and Galloway,utla,2020-12-03,1160
